antecedents,consequents,antecedent support,consequent support,support,confidence,lift,representativity,leverage,conviction,zhangs_metric,jaccard,certainty,kulczynski
"frozenset({'American (Traditional)', 'American (New)', 'Nightlife'})",frozenset({'Restaurants'}),0.02340240327373508,0.7231032447197014,0.02340240327373508,1.0,1.3829283816692495,1.0,0.006480049532258281,inf,0.28353208753380876,0.0323638476865176,1.0,0.5161819238432588
"frozenset({'American (Traditional)', 'American (New)'})","frozenset({'Restaurants', 'Nightlife'})",0.049916455721532416,0.20646942879726254,0.02340240327373508,0.468831429144117,2.270706282645235,1.0,0.013096181173326433,1.4939335923511157,0.5890096628395312,0.10044662028686764,0.33062620378846647,0.29108851937919167
"frozenset({'Bars', 'Breakfast & Brunch', 'American (New)'})",frozenset({'Nightlife'}),0.02728446076420503,0.2372657508479494,0.02728446076420503,1.0,4.214683309437463,1.0,0.020810792694504508,inf,0.784128780086402,0.11499536138989629,1.0,0.5574976806949481
"frozenset({'Bars', 'Breakfast & Brunch', 'Nightlife'})",frozenset({'American (New)'}),0.04621449368165127,0.16925970764505188,0.02728446076420503,0.5903875297683482,3.4880571281998636,1.0,0.019462209074684638,2.0281127961878993,0.7478698755239741,0.14498378435855178,0.5069307772823931,0.37579316194038975
"frozenset({'Breakfast & Brunch', 'American (New)', 'Nightlife'})",frozenset({'Bars'}),0.02728446076420503,0.22306822615986474,0.02728446076420503,1.0,4.482933393137475,1.0,0.021198164499805387,inf,0.798724542275252,0.12231442027360395,1.0,0.561157210136802
"frozenset({'Bars', 'Breakfast & Brunch'})","frozenset({'American (New)', 'Nightlife'})",0.04621449368165127,0.08877705183747386,0.02728446076420503,0.5903875297683482,6.6502268046610045,1.0,0.023181674262986465,2.2245976731303956,0.890796917193118,0.25332094751509526,0.5504805151608263,0.4488621972069511
"frozenset({'Breakfast & Brunch', 'American (New)'})","frozenset({'Bars', 'Nightlife'})",0.05644991845678209,0.22306822615986474,0.02728446076420503,0.48333924140375756,2.1667776255026396,1.0,0.014692277587181638,1.5037561125235142,0.5707012102337781,0.10817136057120191,0.33499854685753566,0.3028268308386807
"frozenset({'Breakfast & Brunch', 'Nightlife'})","frozenset({'Bars', 'American (New)'})",0.047795331525708626,0.08435470799523748,0.02728446076420503,0.5708603726187984,6.767380104629468,1.0,0.02325269952981831,2.1336768584910977,0.8950096095385868,0.2601850968419044,0.5313254694493973,0.44715477414002425
"frozenset({'Bars', 'Restaurants', 'Breakfast & Brunch'})",frozenset({'American (New)'}),0.04621449368165127,0.16925970764505188,0.02728446076420503,0.5903875297683482,3.4880571281998636,1.0,0.019462209074684638,2.0281127961878993,0.7478698755239741,0.14498378435855178,0.5069307772823931,0.37579316194038975
"frozenset({'Bars', 'Breakfast & Brunch', 'American (New)'})",frozenset({'Restaurants'}),0.02728446076420503,0.7231032447197014,0.02728446076420503,1.0,1.3829283816692495,1.0,0.007554978655180986,inf,0.2846636494548446,0.0377324551693602,1.0,0.5188662275846802
"frozenset({'Restaurants', 'Breakfast & Brunch', 'American (New)'})",frozenset({'Bars'}),0.05644991845678209,0.22306822615986474,0.02728446076420503,0.48333924140375756,2.1667776255026396,1.0,0.014692277587181638,1.5037561125235142,0.5707012102337781,0.10817136057120191,0.33499854685753566,0.3028268308386807
"frozenset({'Bars', 'Breakfast & Brunch'})","frozenset({'Restaurants', 'American (New)'})",0.04621449368165127,0.16925970764505188,0.02728446076420503,0.5903875297683482,3.4880571281998636,1.0,0.019462209074684638,2.0281127961878993,0.7478698755239741,0.14498378435855178,0.5069307772823931,0.37579316194038975
"frozenset({'Breakfast & Brunch', 'American (New)'})","frozenset({'Bars', 'Restaurants'})",0.05644991845678209,0.19764475171841075,0.02728446076420503,0.48333924140375756,2.445494945863185,1.0,0.016127430646289798,1.552963399933011,0.6264477466603914,0.12029644007234552,0.35606982106395024,0.31069361584210353
"frozenset({'Cocktail Bars', 'Bars', 'American (New)'})",frozenset({'Nightlife'}),0.034698390146777794,0.2372657508479494,0.034698390146777794,1.0,4.214683309437463,1.0,0.026465650555387472,inf,0.790151224618829,0.1462427258159737,1.0,0.5731213629079869
"frozenset({'Cocktail Bars', 'Bars', 'Nightlife'})",frozenset({'American (New)'}),0.055739541957237335,0.16925970764505188,0.034698390146777794,0.6225094238018309,3.677835868104368,1.0,0.025263931570826702,2.200691473470954,0.7710806538258363,0.18233438485804415,0.5455973669844827,0.4137551552419334
"frozenset({'Cocktail Bars', 'American (New)', 'Nightlife'})",frozenset({'Bars'}),0.034698390146777794,0.22306822615986474,0.034698390146777794,1.0,4.482933393137475,1.0,0.026958281806133143,inf,0.8048590885063072,0.15555057187710247,1.0,0.5777752859385512
"frozenset({'Bars', 'American (New)', 'Nightlife'})",frozenset({'Cocktail Bars'}),0.08435470799523748,0.055739541957237335,0.034698390146777794,0.41133910568141385,7.379664260552912,1.0,0.02999649736118675,1.6040821925767748,0.9441346860745209,0.32921966964116195,0.37659054839726486,0.5169242647416223
"frozenset({'Cocktail Bars', 'Bars'})","frozenset({'American (New)', 'Nightlife'})",0.055739541957237335,0.08877705183747386,0.034698390146777794,0.6225094238018309,7.012053350695548,1.0,0.029749997941043084,2.4138958840767635,0.9079999207322956,0.3159620991253644,0.5857319254751256,0.506679032874656
"frozenset({'Cocktail Bars', 'American (New)'})","frozenset({'Bars', 'Nightlife'})",0.034698390146777794,0.22306822615986474,0.034698390146777794,1.0,4.482933393137475,1.0,0.026958281806133143,inf,0.8048590885063072,0.15555057187710247,1.0,0.5777752859385512
"frozenset({'Cocktail Bars', 'Nightlife'})","frozenset({'Bars', 'American (New)'})",0.055739541957237335,0.08435470799523748,0.034698390146777794,0.6225094238018309,7.379664260552912,1.0,0.02999649736118675,2.4256109946545568,0.9155233314698212,0.32921966964116195,0.5877327394195725,0.5169242647416223
"frozenset({'Bars', 'American (New)'})","frozenset({'Cocktail Bars', 'Nightlife'})",0.08435470799523748,0.055739541957237335,0.034698390146777794,0.41133910568141385,7.379664260552912,1.0,0.02999649736118675,1.6040821925767748,0.9441346860745209,0.32921966964116195,0.37659054839726486,0.5169242647416223
frozenset({'Cocktail Bars'}),"frozenset({'Bars', 'American (New)', 'Nightlife'})",0.055739541957237335,0.08435470799523748,0.034698390146777794,0.6225094238018309,7.379664260552912,1.0,0.02999649736118675,2.4256109946545568,0.9155233314698212,0.32921966964116195,0.5877327394195725,0.5169242647416223
"frozenset({'Cocktail Bars', 'Bars', 'Restaurants'})",frozenset({'American (New)'}),0.05258787157193313,0.16925970764505188,0.034698390146777794,0.6598173515981736,3.8982541136243216,1.0,0.02579738237883686,2.4420419332313243,0.7847428636849364,0.18540497193263833,0.5905066221869524,0.4324091191401047
"frozenset({'Cocktail Bars', 'Bars', 'American (New)'})",frozenset({'Restaurants'}),0.034698390146777794,0.7231032447197014,0.034698390146777794,1.0,1.3829283816692495,1.0,0.009607871645092653,inf,0.28684998808030765,0.04798538853221165,1.0,0.5239926942661058
"frozenset({'Cocktail Bars', 'Restaurants', 'American (New)'})",frozenset({'Bars'}),0.034698390146777794,0.22306822615986474,0.034698390146777794,1.0,4.482933393137475,1.0,0.026958281806133143,inf,0.8048590885063072,0.15555057187710247,1.0,0.5777752859385512
"frozenset({'Bars', 'Restaurants', 'American (New)'})",frozenset({'Cocktail Bars'}),0.08435470799523748,0.055739541957237335,0.034698390146777794,0.41133910568141385,7.379664260552912,1.0,0.02999649736118675,1.6040821925767748,0.9441346860745209,0.32921966964116195,0.37659054839726486,0.5169242647416223
"frozenset({'Cocktail Bars', 'Bars'})","frozenset({'Restaurants', 'American (New)'})",0.055739541957237335,0.16925970764505188,0.034698390146777794,0.6225094238018309,3.677835868104368,1.0,0.025263931570826702,2.200691473470954,0.7710806538258363,0.18233438485804415,0.5455973669844827,0.4137551552419334
"frozenset({'Cocktail Bars', 'Restaurants'})","frozenset({'Bars', 'American (New)'})",0.05258787157193313,0.08435470799523748,0.034698390146777794,0.6598173515981736,7.821938659729884,1.0,0.030262355596236325,2.691628442269034,0.9205650109650041,0.3393678442117624,0.6284776961425614,0.5355782286397937
"frozenset({'Cocktail Bars', 'American (New)'})","frozenset({'Bars', 'Restaurants'})",0.034698390146777794,0.19764475171841075,0.034698390146777794,1.0,5.059582869292296,1.0,0.027840435441189346,inf,0.8311964261652796,0.17555938037865748,1.0,0.5877796901893287
"frozenset({'Bars', 'American (New)'})","frozenset({'Cocktail Bars', 'Restaurants'})",0.08435470799523748,0.05258787157193313,0.034698390146777794,0.41133910568141385,7.8219386597298834,1.0,0.030262355596236325,1.6094361585285175,0.952502529101875,0.3393678442117624,0.3786643883319457,0.5355782286397937
frozenset({'Cocktail Bars'}),"frozenset({'Bars', 'Restaurants', 'American (New)'})",0.055739541957237335,0.08435470799523748,0.034698390146777794,0.6225094238018309,7.379664260552912,1.0,0.02999649736118675,2.4256109946545568,0.9155233314698212,0.32921966964116195,0.5877327394195725,0.5169242647416223
"frozenset({'Bars', 'American (New)', 'Food'})",frozenset({'Nightlife'}),0.024162806287332285,0.2372657508479494,0.024162806287332285,1.0,4.214683309437463,1.0,0.018429799910974837,inf,0.7816203912562031,0.10183857636838999,1.0,0.550919288184195
"frozenset({'Nightlife', 'American (New)', 'Food'})",frozenset({'Bars'}),0.024633055519425295,0.22306822615986474,0.024162806287332285,0.9809098294069861,4.397353429905362,1.0,0.01866795428771662,40.698000578604386,0.7921023895909663,0.10809238206069285,0.9754287683477572,0.5446150402921901
"frozenset({'American (New)', 'Food'})","frozenset({'Bars', 'Nightlife'})",0.053208200346183475,0.22306822615986474,0.024162806287332285,0.45411808950733357,2.0357811478802184,1.0,0.012293747418950436,1.423259791003045,0.5373811472139634,0.09584093975712357,0.2973875842475335,0.28121917034236377
"frozenset({'Bars', 'Restaurants', 'Food'})",frozenset({'American (New)'}),0.056900157083254126,0.16925970764505188,0.024162806287332285,0.42465271672234917,2.5088824896996296,1.0,0.014531902334463163,1.4438936560582485,0.6377014811681182,0.11961959482886719,0.30742821965854067,0.2837042622448419
"frozenset({'Bars', 'American (New)', 'Food'})",frozenset({'Restaurants'}),0.024162806287332285,0.7231032447197014,0.024162806287332285,1.0,1.3829283816692495,1.0,0.0066906026594287064,inf,0.28375302464832053,0.033415430595528005,1.0,0.516707715297764
"frozenset({'Restaurants', 'American (New)', 'Food'})",frozenset({'Bars'}),0.053208200346183475,0.22306822615986474,0.024162806287332285,0.45411808950733357,2.0357811478802184,1.0,0.012293747418950436,1.423259791003045,0.5373811472139634,0.09584093975712357,0.2973875842475335,0.28121917034236377
"frozenset({'American (New)', 'Food'})","frozenset({'Bars', 'Restaurants'})",0.053208200346183475,0.19764475171841075,0.024162806287332285,0.45411808950733357,2.29764810630705,1.0,0.013646484740527395,1.4698330039137069,0.5965116555102068,0.10658957496579423,0.3196506015735721,0.2881859051363741
"frozenset({'Bars', 'Restaurants', 'American (New)'})",frozenset({'Nightlife'}),0.08435470799523748,0.2372657508479494,0.08435470799523748,1.0,4.214683309437463,1.0,0.06434022486518794,inf,0.8330018794527734,0.3555283798599983,1.0,0.6777641899299992
"frozenset({'Bars', 'Restaurants', 'Nightlife'})",frozenset({'American (New)'}),0.19764475171841075,0.16925970764505188,0.08435470799523748,0.42679963551685735,2.5215666590413988,1.0,0.05090141510180041,1.4493017517601026,0.752062323526594,0.29854815864022666,0.31001256378421466,0.46258702589225853
"frozenset({'Bars', 'American (New)', 'Nightlife'})",frozenset({'Restaurants'}),0.08435470799523748,0.7231032447197014,0.08435470799523748,1.0,1.3829283816692495,1.0,0.023357544936498317,inf,0.30240613663184585,0.11665651981403587,1.0,0.558328259907018
"frozenset({'Restaurants', 'American (New)', 'Nightlife'})",frozenset({'Bars'}),0.08877705183747386,0.22306822615986474,0.08435470799523748,0.9501859573988505,4.259620358113609,1.0,0.06455136851814983,15.596641695211593,0.8397915087262403,0.37080529533359713,0.9358836331857893,0.6641712473695307
"frozenset({'Bars', 'Restaurants'})","frozenset({'American (New)', 'Nightlife'})",0.19764475171841075,0.08877705183747386,0.08435470799523748,0.42679963551685735,4.807544592697322,1.0,0.06680838962652748,1.5897110410670794,0.987085970657407,0.41745890275302033,0.3709548627599901,0.6884927964578539
"frozenset({'Bars', 'American (New)'})","frozenset({'Restaurants', 'Nightlife'})",0.08435470799523748,0.20646942879726254,0.08435470799523748,1.0,4.843332041093236,1.0,0.06693803961910091,inf,0.8666353424537786,0.4085578600503974,1.0,0.7042789300251987
"frozenset({'Restaurants', 'American (New)'})","frozenset({'Bars', 'Nightlife'})",0.16925970764505188,0.22306822615986474,0.08435470799523748,0.4983744162676597,2.234179312971688,1.0,0.04659824525051846,1.548828048321184,0.6649591422992003,0.2739027322049316,0.3543505355007442,0.43826547680393524
"frozenset({'Restaurants', 'Nightlife'})","frozenset({'Bars', 'American (New)'})",0.20646942879726254,0.08435470799523748,0.08435470799523748,0.4085578600503974,4.843332041093236,1.0,0.06693803961910091,1.5481570049824072,1.0,0.4085578600503974,0.3540706809569591,0.7042789300251987
"frozenset({'American (New)', 'Nightlife'})","frozenset({'Bars', 'Restaurants'})",0.08877705183747386,0.19764475171841075,0.08435470799523748,0.9501859573988505,4.807544592697322,1.0,0.06680838962652748,16.107009316747842,0.8691545912656679,0.41745890275302033,0.9379152280640818,0.6884927964578539
frozenset({'American (New)'}),"frozenset({'Bars', 'Restaurants', 'Nightlife'})",0.16925970764505188,0.19764475171841075,0.08435470799523748,0.4983744162676597,2.5215666590413983,1.0,0.05090141510180041,1.599510220973326,0.7263655776293887,0.29854815864022666,0.3748086214844661,0.46258702589225853
"frozenset({'Bars', 'American (New)', 'Seafood'})",frozenset({'Nightlife'}),0.02067095560647143,0.2372657508479494,0.02067095560647143,1.0,4.214683309437463,1.0,0.015766445803757356,inf,0.7788334814724002,0.08712153158471789,1.0,0.5435607657923589
"frozenset({'Bars', 'Nightlife', 'Seafood'})",frozenset({'American (New)'}),0.03762994387025123,0.16925970764505188,0.02067095560647143,0.5493219888327573,3.2454386012808176,1.0,0.014301722308292995,1.8433122357209204,0.718928475119469,0.11100365355684504,0.4574983116688859,0.33572383061665056
"frozenset({'Nightlife', 'American (New)', 'Seafood'})",frozenset({'Bars'}),0.021241257866669333,0.22306822615986474,0.02067095560647143,0.9731512011304758,4.362572016119653,1.0,0.015932705892749227,28.93730098004582,0.7875050201780877,0.0924302075876879,0.9654425269070683,0.5329088591433945
"frozenset({'Bars', 'Seafood'})","frozenset({'American (New)', 'Nightlife'})",0.03762994387025123,0.08877705183747386,0.02067095560647143,0.5493219888327573,6.187657479755166,1.0,0.017330280128860905,2.021893515067411,0.8711700309836526,0.19549583648750946,0.5054141117977424,0.3910815962421422
"frozenset({'American (New)', 'Seafood'})","frozenset({'Bars', 'Nightlife'})",0.024603039610993825,0.22306822615986474,0.02067095560647143,0.8401789345262303,3.7664662017983015,1.0,0.015182799202306148,4.861260131992096,0.753025869473309,0.0910613540197461,0.7942920204127792,0.46642272584127165
"frozenset({'Nightlife', 'Seafood'})","frozenset({'Bars', 'American (New)'})",0.03931083474241348,0.08435470799523748,0.02067095560647143,0.5258335454314075,6.233600446593866,1.0,0.017354901620726105,1.9310629910288308,0.8739341477942069,0.20069943656498931,0.4821505022644443,0.3854407912188469
"frozenset({'Bars', 'Restaurants', 'Seafood'})",frozenset({'American (New)'}),0.03762994387025123,0.16925970764505188,0.02067095560647143,0.5493219888327573,3.2454386012808176,1.0,0.014301722308292995,1.8433122357209204,0.718928475119469,0.11100365355684504,0.4574983116688859,0.33572383061665056
"frozenset({'Bars', 'American (New)', 'Seafood'})",frozenset({'Restaurants'}),0.02067095560647143,0.7231032447197014,0.02067095560647143,1.0,1.3829283816692495,1.0,0.005723720535975035,inf,0.28274128789039754,0.028586451184414434,1.0,0.5142932255922072
"frozenset({'Restaurants', 'American (New)', 'Seafood'})",frozenset({'Bars'}),0.024603039610993825,0.22306822615986474,0.02067095560647143,0.8401789345262303,3.7664662017983015,1.0,0.015182799202306148,4.861260131992096,0.753025869473309,0.0910613540197461,0.7942920204127792,0.46642272584127165
"frozenset({'Bars', 'Seafood'})","frozenset({'Restaurants', 'American (New)'})",0.03762994387025123,0.16925970764505188,0.02067095560647143,0.5493219888327573,3.2454386012808176,1.0,0.014301722308292995,1.8433122357209204,0.718928475119469,0.11100365355684504,0.4574983116688859,0.33572383061665056
"frozenset({'American (New)', 'Seafood'})","frozenset({'Bars', 'Restaurants'})",0.024603039610993825,0.19764475171841075,0.02067095560647143,0.8401789345262303,4.250954944269168,1.0,0.01580829395103833,5.020334746881499,0.784048721105536,0.10254628480667097,0.8008100952588523,0.47238267370231735
"frozenset({'Restaurants', 'American (New)', 'Food'})",frozenset({'Breakfast & Brunch'}),0.053208200346183475,0.1458472990685063,0.021961639669024584,0.41274915381722455,2.8300088959710603,1.0,0.014201367360237763,1.4544937763540455,0.6829846018250725,0.12401129943502827,0.31247557311198476,0.2816644170677671
"frozenset({'Breakfast & Brunch', 'American (New)', 'Food'})",frozenset({'Restaurants'}),0.021961639669024584,0.7231032447197014,0.021961639669024584,1.0,1.3829283816692495,1.0,0.006081106764987996,inf,0.28311441198134046,0.03037137480628736,1.0,0.5151856874031436
"frozenset({'American (New)', 'Food'})","frozenset({'Restaurants', 'Breakfast & Brunch'})",0.053208200346183475,0.1458472990685063,0.021961639669024584,0.41274915381722455,2.8300088959710603,1.0,0.014201367360237763,1.4544937763540455,0.6829846018250725,0.12401129943502827,0.31247557311198476,0.2816644170677671
"frozenset({'Restaurants', 'Breakfast & Brunch', 'American (New)'})",frozenset({'Nightlife'}),0.05644991845678209,0.2372657508479494,0.02728446076420503,0.48333924140375756,2.037121833540582,1.0,0.013890828476251109,1.4762767182558731,0.5395700275539811,0.10240715009951558,0.32262021907286026,0.2991673013968269
"frozenset({'Restaurants', 'Breakfast & Brunch', 'Nightlife'})",frozenset({'American (New)'}),0.047795331525708626,0.16925970764505188,0.02728446076420503,0.5708603726187984,3.3726891093060853,1.0,0.019194636923365253,1.9358275007705301,0.7388124753423119,0.14377603205567566,0.48342504711707873,0.36602958336561486
"frozenset({'Breakfast & Brunch', 'American (New)', 'Nightlife'})",frozenset({'Restaurants'}),0.02728446076420503,0.7231032447197014,0.02728446076420503,1.0,1.3829283816692495,1.0,0.007554978655180986,inf,0.2846636494548446,0.0377324551693602,1.0,0.5188662275846802
"frozenset({'Breakfast & Brunch', 'American (New)'})","frozenset({'Restaurants', 'Nightlife'})",0.05644991845678209,0.20646942879726254,0.02728446076420503,0.48333924140375756,2.340972434608517,1.0,0.015629278344781183,1.5358831844685574,0.6070977092230546,0.11579126151755766,0.34890881669101836,0.3077434722234915
"frozenset({'Breakfast & Brunch', 'Nightlife'})","frozenset({'Restaurants', 'American (New)'})",0.047795331525708626,0.16925970764505188,0.02728446076420503,0.5708603726187984,3.3726891093060853,1.0,0.019194636923365253,1.9358275007705301,0.7388124753423119,0.14377603205567566,0.48342504711707873,0.36602958336561486
"frozenset({'Cocktail Bars', 'Restaurants', 'American (New)'})",frozenset({'Nightlife'}),0.034698390146777794,0.2372657508479494,0.034698390146777794,1.0,4.214683309437463,1.0,0.026465650555387472,inf,0.790151224618829,0.1462427258159737,1.0,0.5731213629079869
"frozenset({'Cocktail Bars', 'Restaurants', 'Nightlife'})",frozenset({'American (New)'}),0.05258787157193313,0.16925970764505188,0.034698390146777794,0.6598173515981736,3.8982541136243216,1.0,0.02579738237883686,2.4420419332313243,0.7847428636849364,0.18540497193263833,0.5905066221869524,0.4324091191401047
"frozenset({'Cocktail Bars', 'American (New)', 'Nightlife'})",frozenset({'Restaurants'}),0.034698390146777794,0.7231032447197014,0.034698390146777794,1.0,1.3829283816692495,1.0,0.009607871645092653,inf,0.28684998808030765,0.04798538853221165,1.0,0.5239926942661058
"frozenset({'Cocktail Bars', 'Restaurants'})","frozenset({'American (New)', 'Nightlife'})",0.05258787157193313,0.08877705183747386,0.034698390146777794,0.6598173515981736,7.432296274110521,1.0,0.03002979394621387,2.6786285321824597,0.9134906073475412,0.32529781446393397,0.6266746254714041,0.5253329967728273
"frozenset({'Cocktail Bars', 'American (New)'})","frozenset({'Restaurants', 'Nightlife'})",0.034698390146777794,0.20646942879726254,0.034698390146777794,1.0,4.843332041093236,1.0,0.02753423335298802,inf,0.8220545403662973,0.1680558247722427,1.0,0.5840279123861214
"frozenset({'Cocktail Bars', 'Nightlife'})","frozenset({'Restaurants', 'American (New)'})",0.055739541957237335,0.16925970764505188,0.034698390146777794,0.6225094238018309,3.677835868104368,1.0,0.025263931570826702,2.200691473470954,0.7710806538258363,0.18233438485804415,0.5455973669844827,0.4137551552419334
frozenset({'Cocktail Bars'}),"frozenset({'Restaurants', 'American (New)', 'Nightlife'})",0.055739541957237335,0.08877705183747386,0.034698390146777794,0.6225094238018309,7.012053350695548,1.0,0.029749997941043084,2.4138958840767635,0.9079999207322956,0.3159620991253644,0.5857319254751256,0.506679032874656
"frozenset({'Restaurants', 'American (New)', 'Food'})",frozenset({'Nightlife'}),0.053208200346183475,0.2372657508479494,0.024633055519425295,0.4629559984956751,1.9512129198636772,1.0,0.012008571913019952,1.4202453560891473,0.5148948994439347,0.09266089574708318,0.2958963071327016,0.2833882632269216
"frozenset({'Nightlife', 'Restaurants', 'Food'})",frozenset({'American (New)'}),0.05953155172241288,0.16925970764505188,0.024633055519425295,0.413781512605042,2.4446545392407715,1.0,0.014556762479233406,1.417117184493102,0.6283509558055187,0.12065670178877727,0.2943420551648336,0.2796577953756427
"frozenset({'Nightlife', 'American (New)', 'Food'})",frozenset({'Restaurants'}),0.024633055519425295,0.7231032447197014,0.024633055519425295,1.0,1.3829283816692495,1.0,0.006820813145968312,inf,0.2838898292044929,0.0340657516050476,1.0,0.5170328758025238
"frozenset({'American (New)', 'Food'})","frozenset({'Restaurants', 'Nightlife'})",0.053208200346183475,0.20646942879726254,0.024633055519425295,0.4629559984956751,2.242249621130415,1.0,0.013647188786618487,1.477589487974845,0.5851543338271255,0.10480163459901244,0.3232220395865295,0.2911310327814681
"frozenset({'Restaurants', 'American (New)', 'Seafood'})",frozenset({'Nightlife'}),0.024603039610993825,0.2372657508479494,0.021241257866669333,0.8633590890605938,3.638785142714817,1.0,0.015403799200225042,5.582034281740753,0.743474743106902,0.08827442827442827,0.8208538411755955,0.4764421320313511
"frozenset({'Nightlife', 'Restaurants', 'Seafood'})",frozenset({'American (New)'}),0.03931083474241348,0.16925970764505188,0.021241257866669333,0.5403410537032323,3.192378512412186,1.0,0.014587517470885478,1.80729712550531,0.7148555037671682,0.11338994819206322,0.4466875502165116,0.33291805891994974
"frozenset({'Nightlife', 'American (New)', 'Seafood'})",frozenset({'Restaurants'}),0.021241257866669333,0.7231032447197014,0.021241257866669333,1.0,1.3829283816692495,1.0,0.005881635381352855,inf,0.2829060353287537,0.029375138366172237,1.0,0.5146875691830861
"frozenset({'American (New)', 'Seafood'})","frozenset({'Restaurants', 'Nightlife'})",0.024603039610993825,0.20646942879726254,0.021241257866669333,0.8633590890605938,4.181534739016242,1.0,0.016161482331511014,5.807415698177178,0.7800448297502699,0.10123021171085256,0.8278063682760167,0.48311877693967853
"frozenset({'Nightlife', 'Seafood'})","frozenset({'Restaurants', 'American (New)'})",0.03931083474241348,0.16925970764505188,0.021241257866669333,0.5403410537032323,3.192378512412186,1.0,0.014587517470885478,1.80729712550531,0.7148555037671682,0.11338994819206322,0.4466875502165116,0.33291805891994974
"frozenset({'American (Traditional)', 'Bars', 'Restaurants'})",frozenset({'Nightlife'}),0.06480434630354087,0.2372657508479494,0.06480434630354087,1.0,4.214683309437463,1.0,0.04942849441962072,inf,0.8155878891622981,0.27312979674453913,1.0,0.6365648983722696
"frozenset({'American (Traditional)', 'Bars', 'Nightlife'})",frozenset({'Restaurants'}),0.06480434630354087,0.7231032447197014,0.06480434630354087,1.0,1.3829283816692495,1.0,0.017944113219511275,inf,0.29608430512463885,0.08961976975868939,1.0,0.5448098848793447
"frozenset({'American (Traditional)', 'Restaurants', 'Nightlife'})",frozenset({'Bars'}),0.06767586821015138,0.22306822615986474,0.06480434630354087,0.9575694855115315,4.292720222849116,1.0,0.04970801042807362,18.31068473259464,0.8227261875427546,0.28682136214684256,0.945387077839863,0.62404152678806
"frozenset({'American (Traditional)', 'Bars'})","frozenset({'Restaurants', 'Nightlife'})",0.06480434630354087,0.20646942879726254,0.06480434630354087,1.0,4.843332041093236,1.0,0.0514242299386688,inf,0.848518241146892,0.3138689668540415,1.0,0.6569344834270208
"frozenset({'American (Traditional)', 'Restaurants'})","frozenset({'Bars', 'Nightlife'})",0.1388736030095951,0.22306822615986474,0.06480434630354087,0.4666426512968299,2.091927924160765,1.0,0.03382605801976124,1.4566814833042112,0.6061503398513315,0.2180954946461041,0.3135081268887377,0.37857810968070915
"frozenset({'American (Traditional)', 'Nightlife'})","frozenset({'Bars', 'Restaurants'})",0.06767586821015138,0.19764475171841075,0.06480434630354087,0.9575694855115315,4.844902165051182,1.0,0.05142856613381762,18.909863760894275,0.8512034133269158,0.3231874656953245,0.9471175460254766,0.6427262229623062
frozenset({'American (Traditional)'}),"frozenset({'Bars', 'Restaurants', 'Nightlife'})",0.1388736030095951,0.19764475171841075,0.06480434630354087,0.4666426512968299,2.3610171645825786,1.0,0.037356707516468315,1.5043483514991838,0.6694182616137395,0.2385020436719814,0.3352603477755447,0.3972628058549554
"frozenset({'Beer', 'Bars', 'Food'})",frozenset({'Nightlife'}),0.02341240857654557,0.2372657508479494,0.02341240857654557,1.0,4.214683309437463,1.0,0.017857445876472516,inf,0.7810198039075066,0.09867588766129715,1.0,0.5493379438306486
"frozenset({'Beer', 'Bars', 'Nightlife'})",frozenset({'Food'}),0.02341240857654557,0.30664252053588403,0.02341240857654557,1.0,3.261126337770817,1.0,0.01623316859881769,inf,0.7099798170213202,0.07635082223962412,1.0,0.538175411119812
"frozenset({'Beer', 'Nightlife', 'Food'})",frozenset({'Bars'}),0.023932684322691026,0.22306822615986474,0.02341240857654557,0.9782608695652175,4.385478319373617,1.0,0.01807378713743888,35.73886159664643,0.7909031372616018,0.10471204188481675,0.9720192542424508,0.5416085688933959
"frozenset({'Beer', 'Bars'})","frozenset({'Nightlife', 'Food'})",0.02341240857654557,0.07026724163806818,0.02341240857654557,1.0,14.231382600028478,1.0,0.021767283205768262,inf,0.9520218836763755,0.33319094404100813,1.0,0.6665954720205041
"frozenset({'Beer', 'Food'})","frozenset({'Bars', 'Nightlife'})",0.03764995447587221,0.22306822615986474,0.02341240857654557,0.6218442731862877,2.7876864575981113,1.0,0.015013900016613096,2.0545286471963666,0.6663683380003143,0.09865924614217052,0.5132703545581555,0.363400270703931
"frozenset({'Beer', 'Nightlife'})","frozenset({'Bars', 'Food'})",0.023932684322691026,0.06693547580217515,0.02341240857654557,0.9782608695652175,14.61498342756873,1.0,0.02181046296418299,42.92096811310019,0.9544188748227496,0.34707801839216856,0.9767013642990316,0.6640183271592903
frozenset({'Beer'}),"frozenset({'Bars', 'Nightlife', 'Food'})",0.03764995447587221,0.06693547580217515,0.02341240857654557,0.6218442731862877,9.290204719304917,1.0,0.02089229095977283,2.4674081549939677,0.9272714743323162,0.28842598299026256,0.5947164242056885,0.48581002896982545
"frozenset({'Beer', 'Bars', 'Food'})",frozenset({'Wine & Spirits'}),0.02341240857654557,0.03764995447587221,0.02341240857654557,1.0,26.560457082115335,1.0,0.02253093245946811,inf,0.9854211275830627,0.6218442731862877,1.0,0.8109221365931438
"frozenset({'Beer', 'Bars', 'Wine & Spirits'})",frozenset({'Food'}),0.02341240857654557,0.30664252053588403,0.02341240857654557,1.0,3.261126337770817,1.0,0.01623316859881769,inf,0.7099798170213202,0.07635082223962412,1.0,0.538175411119812
